"subscription_length","vehicle_age","customer_age","region_density","airbags","displacement","cylinder","turning_radius","length","width","gross_weight","ncap_rating"
0.1,0.4,61,5410,6,1493,4,5.2,4300,1790,1720,3
0.8,3,46,27003,6,1493,4,5.2,4300,1790,1720,3
9.9,1,39,5410,2,1498,4,4.9,3995,1695,1051,4
8.3,0.2,46,8794,6,1493,4,5.2,4300,1790,1720,3
0.4,0.6,40,8794,2,796,3,4.6,3445,1515,1185,0
10.8,1.6,60,8794,6,1493,4,5.2,4300,1790,1720,3
1.6,0.4,37,5410,2,796,3,4.6,3445,1515,1185,0
10.4,2.4,51,34738,2,1197,4,4.8,3845,1735,1335,2
10.7,0,54,34738,2,1197,4,4.8,3845,1735,1335,2
0.6,3.6,41,8794,6,1493,4,5.2,4300,1790,1720,3
0.7,0,54,8794,2,1197,4,4.8,3845,1735,1335,2
10.6,1.2,39,27003,6,1493,4,5.2,4300,1790,1720,3
3.7,0.2,49,17804,2,796,3,4.6,3445,1515,1185,0
0.7,0.6,52,34738,2,796,3,4.6,3445,1515,1185,0
3.1,0.2,53,7788,2,796,3,4.6,3445,1515,1185,0
6.9,0.4,38,6112,2,1498,4,4.9,3995,1695,1051,4
4.7,1,48,4076,2,796,3,4.6,3445,1515,1185,0
9.8,2.8,49,4076,2,1197,4,4.8,3845,1735,1335,2
1,4,36,8794,6,1493,4,5.2,4300,1790,1720,3
11,2.6,54,27003,6,1493,4,5.2,4300,1790,1720,3
1.7,1.4,48,7788,1,1196,4,4.5,3675,1475,1510,0
5.5,0.6,35,4076,2,796,3,4.6,3445,1515,1185,0
10.6,2,37,8794,6,1493,4,5.2,4300,1790,1720,3
10.8,1.6,40,27003,2,1197,4,4.8,3845,1735,1335,2
1,0.8,40,34738,2,1497,4,5,3990,1755,1490,5
1,3,37,20905,6,1493,4,5.2,4300,1790,1720,3
1.6,0,36,27003,2,796,3,4.6,3445,1515,1185,0
4.9,0.4,39,5410,2,1197,4,4.8,3845,1735,1335,2
0.1,0,48,34738,2,796,3,4.6,3445,1515,1185,0
11.4,2.2,46,8794,2,1197,4,4.8,3845,1735,1335,2
8.1,0.8,40,6112,2,796,3,4.6,3445,1515,1185,0
4.3,3.2,36,5410,2,999,3,5,3731,1579,1155,2
1,0.8,53,6112,2,1498,4,4.9,3995,1695,1051,4
0.4,0.2,44,34738,2,796,3,4.6,3445,1515,1185,0
0.9,0.2,48,17804,6,1493,4,5.2,4300,1790,1720,3
2.8,1,49,27003,2,1197,4,4.8,3845,1735,1335,2
2.3,1.2,45,8794,6,1493,4,5.2,4300,1790,1720,3
10.4,3.8,45,8794,6,1493,4,5.2,4300,1790,1720,3
0.8,3,39,17804,2,999,3,5,3731,1579,1155,2
5.5,2.8,36,8794,2,1197,4,4.8,3845,1735,1335,2
10.9,0.8,57,27003,2,998,3,4.7,3655,1620,1340,2
0.8,0.2,45,27003,2,1197,4,4.8,3995,1735,1335,2
1.3,0,45,6112,2,998,3,4.7,3655,1620,1340,2
8.5,2,56,73430,2,796,3,4.6,3445,1515,1185,0
3.8,0.6,54,35036,2,796,3,4.6,3445,1515,1185,0
11.9,2.8,48,8794,2,1197,4,4.8,3845,1735,1335,2
11.8,1.2,44,6112,2,999,3,5,3731,1579,1155,2
2.7,2.6,39,8794,6,1197,4,4.85,3990,1745,1410,0
0.9,1.4,39,4076,2,1498,4,4.9,3995,1695,1051,4
0.1,1.6,39,8794,2,998,3,4.7,3655,1620,1340,2
12,1.6,50,4990,6,1493,4,5.2,4300,1790,1720,3
10.8,1.4,39,8794,6,1493,4,5.2,4300,1790,1720,3
11.5,0.8,35,27003,2,998,3,4.7,3655,1620,1340,2
6.7,0.2,62,4076,2,796,3,4.6,3445,1515,1185,0
5.3,1.8,41,17804,6,1493,4,5.2,4300,1790,1720,3
0.3,0.6,44,34738,2,796,3,4.6,3445,1515,1185,0
4.7,0.8,36,34738,2,1497,4,5,3990,1755,1490,5
2.8,1.8,39,34791,6,1493,4,5.2,4300,1790,1720,3
11.3,3,37,8794,2,1197,4,4.8,3845,1735,1335,2
4.8,0,54,73430,2,796,3,4.6,3445,1515,1185,0
1.9,1.6,49,34738,6,1493,4,5.2,4300,1790,1720,3
4.6,4.6,54,27003,2,1199,3,5.1,3993,1811,1660,5
11,2.8,51,34738,6,1493,4,5.2,4300,1790,1720,3
12.4,1.4,39,7788,6,1493,4,5.2,4300,1790,1720,3
0.2,0.6,47,7788,2,796,3,4.6,3445,1515,1185,0
9.6,2.4,35,27003,2,1197,4,4.8,3845,1735,1335,2
10.4,0.2,51,4076,6,1493,4,5.2,4300,1790,1720,3
10.4,2.8,40,6108,6,1493,4,5.2,4300,1790,1720,3
6,0.2,40,17804,2,796,3,4.6,3445,1515,1185,0
10.9,2.4,39,7788,2,1197,4,4.8,3845,1735,1335,2
7.5,0.2,40,7788,2,1197,4,4.8,3845,1735,1335,2
11,1.6,47,17804,2,1197,4,4.8,3845,1735,1335,2
0.7,2,43,34738,6,1197,4,4.85,3990,1745,1410,0
10.7,1.2,35,8794,2,1197,4,4.8,3845,1735,1335,2
4.7,0.6,39,8794,6,1493,4,5.2,4300,1790,1720,3
9.4,2.2,49,8794,6,1197,4,4.85,3990,1745,1410,0
11.5,1.4,50,27742,2,1197,4,4.8,3845,1735,1335,2
11.9,1.8,58,27742,2,1197,4,4.8,3845,1735,1335,2
11.1,3.2,54,8794,2,1197,4,4.8,3845,1735,1335,2
1.9,0.2,44,27003,2,998,3,4.7,3655,1620,1340,2
1.5,0,38,6112,2,998,3,4.7,3655,1620,1340,2
11.8,0.6,62,6108,2,1197,4,4.8,3845,1735,1335,2
0.4,0,49,8794,2,796,3,4.6,3445,1515,1185,0
4.9,0.4,43,17804,2,1197,4,4.8,3845,1735,1335,2
8.7,0.6,49,27003,2,1197,4,4.8,3845,1735,1335,2
6.7,0.4,45,73430,2,796,3,4.6,3445,1515,1185,0
10.5,0.4,41,65567,2,796,3,4.6,3445,1515,1185,0
0.2,1.6,50,34738,6,1197,4,4.85,3990,1745,1410,0
6.2,0.8,42,73430,2,796,3,4.6,3445,1515,1185,0
7.7,0.2,41,3264,2,796,3,4.6,3445,1515,1185,0
12,0.6,39,73430,6,1493,4,5.2,4300,1790,1720,3
3.8,1.6,39,4076,6,1493,4,5.2,4300,1790,1720,3
8.8,4,56,5410,6,1197,4,4.85,3990,1745,1410,0
6.2,2,37,17804,6,1197,4,4.85,3990,1745,1410,0
7.6,2.4,42,27003,6,1493,4,5.2,4300,1790,1720,3
5,0.8,40,4076,6,1493,4,5.2,4300,1790,1720,3
7.2,0.2,40,21622,2,796,3,4.6,3445,1515,1185,0
8.5,1.6,37,8794,6,1197,4,4.85,3990,1745,1410,0
2.7,2.4,41,73430,2,1498,4,4.9,3995,1695,1051,4
1,0.2,48,3264,2,1197,4,4.8,3845,1735,1335,2
3.2,0.4,40,27003,1,1196,4,4.5,3675,1475,1510,0
6.1,1.2,36,6112,2,1197,4,4.8,3845,1735,1335,2
0.1,0,48,34738,2,796,3,4.6,3445,1515,1185,0
1.1,1.2,35,4076,2,1197,4,4.8,3845,1735,1335,2
4,0.8,35,73430,2,1197,4,4.8,3845,1735,1335,2
1,1,58,73430,2,998,3,4.7,3655,1620,1340,2
11.6,1,59,8794,6,1493,4,5.2,4300,1790,1720,3
10.1,1.6,41,5410,6,1493,4,5.2,4300,1790,1720,3
10.2,1.4,36,34738,6,1197,4,4.85,3990,1745,1410,0
4,2,39,8794,6,1493,4,5.2,4300,1790,1720,3
11.9,3.6,47,8794,2,1197,4,4.8,3845,1735,1335,2
6.5,0.6,45,4076,2,796,3,4.6,3445,1515,1185,0
0.4,0.4,40,8794,6,1493,4,5.2,4300,1790,1720,3
12.1,1.4,49,7788,1,1196,4,4.5,3675,1475,1510,0
12.4,1.8,40,16733,2,1197,4,4.8,3845,1735,1335,2
4.9,1.6,44,8794,6,1493,4,5.2,4300,1790,1720,3
2.3,3,41,27003,2,1197,4,4.8,3845,1735,1335,2
12.4,2,66,8794,2,1197,4,4.8,3845,1735,1335,2
11.7,2.8,48,5410,6,1493,4,5.2,4300,1790,1720,3
3,0.8,40,5410,2,796,3,4.6,3445,1515,1185,0
2,2.8,45,8794,2,1497,4,5,3990,1755,1490,5
0.1,0.8,54,4076,2,999,3,5,3731,1579,1155,2
4.7,0,57,8794,2,1197,4,4.8,3845,1735,1335,2
10.7,3.8,46,8794,2,998,3,4.7,3655,1620,1340,2
5.9,2.8,40,27003,2,1197,4,4.8,3845,1735,1335,2
1.5,3.4,35,34738,2,1197,4,4.8,3845,1735,1335,2
11.4,1.8,54,8794,6,1493,4,5.2,4300,1790,1720,3
0.3,0.6,47,8794,6,1197,4,4.85,3990,1745,1410,0
0.1,0.6,49,34791,2,999,3,5,3731,1579,1155,2
2.2,0.2,50,4990,2,1498,4,4.9,3995,1695,1051,4
3.6,1.8,47,13051,6,1493,4,5.2,4300,1790,1720,3
11.4,1.6,57,7788,6,1493,4,5.2,4300,1790,1720,3
10.1,0.6,50,8794,2,796,3,4.6,3445,1515,1185,0
0.5,3,44,17804,6,1493,4,5.2,4300,1790,1720,3
0.9,0.6,35,4990,2,1497,4,5,3990,1755,1490,5
1,0,53,4076,6,1493,4,5.2,4300,1790,1720,3
0.1,0,54,27003,2,796,3,4.6,3445,1515,1185,0
0.9,3,44,4076,2,1197,4,4.8,3845,1735,1335,2
10.7,0.4,45,27003,6,1493,4,5.2,4300,1790,1720,3
4.2,0.4,36,6108,2,796,3,4.6,3445,1515,1185,0
0.9,3.8,35,8794,2,1197,4,4.8,3845,1735,1335,2
9.9,0.2,40,4076,2,796,3,4.6,3445,1515,1185,0
3.4,0,50,4076,2,796,3,4.6,3445,1515,1185,0
11.5,0.2,37,7788,2,1197,4,4.8,3845,1735,1335,2
5.1,1.6,44,73430,2,998,3,4.7,3655,1620,1340,2
1,0.2,46,34738,6,1493,4,5.2,4300,1790,1720,3
4.5,0,48,4990,6,1493,4,5.2,4300,1790,1720,3
0.4,0,37,3264,2,796,3,4.6,3445,1515,1185,0
5.7,0.2,55,17804,2,796,3,4.6,3445,1515,1185,0
7.4,2.4,48,8794,2,998,3,4.7,3655,1620,1340,2
0.8,0.4,42,34738,6,1197,4,4.85,3990,1745,1410,0
0.8,1.8,50,8794,2,999,3,5,3731,1579,1155,2
0.9,2.2,37,6112,2,1197,4,4.8,3845,1735,1335,2
5.9,4.2,35,8794,6,1197,4,4.85,3990,1745,1410,0
5.9,2.2,43,27742,6,1493,4,5.2,4300,1790,1720,3
11.4,2.2,45,7788,2,1197,4,4.8,3845,1735,1335,2
3.3,1.8,35,6112,2,1197,4,4.8,3845,1735,1335,2
1.6,0.8,48,8794,6,1493,4,5.2,4300,1790,1720,3
0.1,0,45,27003,2,998,3,4.7,3655,1620,1340,2
5,0.8,53,73430,2,1197,4,4.8,3995,1735,1335,2
5.4,0,53,73430,2,796,3,4.6,3445,1515,1185,0
1.4,0.2,49,4990,2,796,3,4.6,3445,1515,1185,0
11,1.6,52,8794,2,1197,4,4.8,3845,1735,1335,2
9.9,2,42,4076,6,1493,4,5.2,4300,1790,1720,3
5,0,48,13051,2,998,3,4.7,3655,1620,1340,2
10.9,6.6,50,8794,2,1197,4,4.8,3845,1735,1335,2
0.4,2.6,40,34791,2,1197,4,4.8,3845,1735,1335,2
11.6,2.4,65,8794,6,1493,4,5.2,4300,1790,1720,3
2.2,0.4,51,73430,2,796,3,4.6,3445,1515,1185,0
11.7,2.8,40,8794,6,1493,4,5.2,4300,1790,1720,3
1.3,0.8,46,7788,2,1197,4,4.8,3995,1735,1335,2
4.7,0.6,37,290,2,1197,4,4.8,3845,1735,1335,2
12.3,2.4,41,34738,6,1493,4,5.2,4300,1790,1720,3
4.1,1,54,27003,2,796,3,4.6,3445,1515,1185,0
6.1,0.6,47,34791,1,1196,4,4.5,3675,1475,1510,0
5.6,0.4,35,4076,2,796,3,4.6,3445,1515,1185,0
0.9,0,51,27003,2,1197,4,4.8,3845,1735,1335,2
10.8,0.2,42,34738,6,1493,4,5.2,4300,1790,1720,3
11.1,1.4,49,8794,2,1197,4,4.8,3845,1735,1335,2
3.7,0,50,27003,6,1493,4,5.2,4300,1790,1720,3
11.2,1.6,43,17804,2,1197,4,4.8,3995,1735,1335,2
0.9,0.6,38,4076,6,1493,4,5.2,4300,1790,1720,3
3.1,2.8,47,5410,2,1498,4,4.9,3995,1695,1051,4
1.6,0.4,48,4990,6,1493,4,5.2,4300,1790,1720,3
3.2,2.2,58,34738,6,1493,4,5.2,4300,1790,1720,3
8.6,5.2,43,7788,2,1197,4,4.8,3995,1735,1335,2
0.8,1.4,48,34791,6,1493,4,5.2,4300,1790,1720,3
0.9,0.8,41,34738,6,1493,4,5.2,4300,1790,1720,3
1.4,1.2,56,4076,2,796,3,4.6,3445,1515,1185,0
5.7,0.8,35,21622,2,1498,4,4.9,3995,1695,1051,4
8.2,0,43,73430,6,1197,4,4.85,3990,1745,1410,0
0.4,2.6,40,8794,2,1197,4,4.8,3845,1735,1335,2
0.1,0.2,47,8794,2,1497,4,5,3990,1755,1490,5
11.9,0.2,58,6108,2,1197,4,4.8,3845,1735,1335,2
7,0.2,49,7788,6,1493,4,5.2,4300,1790,1720,3
10.4,3.2,51,5410,2,1197,4,4.8,3845,1735,1335,2
8.5,4,49,5410,6,1493,4,5.2,4300,1790,1720,3
8.6,0.2,45,4076,2,796,3,4.6,3445,1515,1185,0
0.8,2,48,6112,6,1493,4,5.2,4300,1790,1720,3
3.3,1.8,39,21622,2,796,3,4.6,3445,1515,1185,0
5.1,2,40,27003,6,1197,4,4.85,3990,1745,1410,0
5,0.2,47,27003,2,796,3,4.6,3445,1515,1185,0
11.3,0.6,54,17804,2,1197,4,4.8,3845,1735,1335,2
3.1,2.4,49,7788,6,1197,4,4.85,3990,1745,1410,0
6.2,2.6,53,34738,6,1493,4,5.2,4300,1790,1720,3
12.3,2.2,43,34738,2,998,3,4.7,3655,1620,1340,2
6.5,1,36,34738,2,998,3,4.7,3655,1620,1340,2
9.4,0.6,37,4076,2,796,3,4.6,3445,1515,1185,0
2.8,4.8,40,7788,2,1197,4,4.8,3995,1735,1335,2
6.1,1.2,63,4076,2,796,3,4.6,3445,1515,1185,0
0.7,0,44,8794,2,1197,4,4.8,3845,1735,1335,2
2.5,2.4,42,8794,6,1493,4,5.2,4300,1790,1720,3
0,0,43,4076,2,796,3,4.6,3445,1515,1185,0
12.3,1.2,40,8794,6,1197,4,4.85,3990,1745,1410,0
11.1,1.6,41,27003,2,1197,4,4.8,3845,1735,1335,2
11.7,0.8,43,7788,6,1493,4,5.2,4300,1790,1720,3
0.8,2.2,39,7788,2,1197,4,4.8,3845,1735,1335,2
7.5,0,53,16733,2,1497,4,5,3990,1755,1490,5
4,0.4,52,34791,2,796,3,4.6,3445,1515,1185,0
6.6,0.2,54,27003,2,796,3,4.6,3445,1515,1185,0
2.1,0.8,38,27003,2,796,3,4.6,3445,1515,1185,0
6.8,1.4,36,5410,6,1493,4,5.2,4300,1790,1720,3
3,0.6,64,4076,2,796,3,4.6,3445,1515,1185,0
1.2,0.2,37,4076,2,796,3,4.6,3445,1515,1185,0
2.8,2.4,39,34738,2,1197,4,4.8,3845,1735,1335,2
2.4,1.2,40,4076,2,1197,4,4.8,3845,1735,1335,2
0.7,0,48,4076,2,1197,4,4.8,3845,1735,1335,2
0.1,2.4,41,27003,2,998,3,4.7,3655,1620,1340,2
5.9,0,48,34738,2,1197,4,4.8,3845,1735,1335,2
10.5,0.8,53,7788,2,1197,4,4.8,3845,1735,1335,2
1.7,3.4,38,34791,6,1493,4,5.2,4300,1790,1720,3
1.3,1,42,73430,2,796,3,4.6,3445,1515,1185,0
10.4,0.2,59,27003,6,1493,4,5.2,4300,1790,1720,3
2.2,3,41,8794,2,1197,4,4.8,3845,1735,1335,2
3.3,0,39,8794,6,1493,4,5.2,4300,1790,1720,3
10.6,0.2,48,4076,2,1197,4,4.8,3845,1735,1335,2
8.9,4.4,43,7788,6,1197,4,4.85,3990,1745,1410,0
2,3,48,4076,2,1197,4,4.8,3845,1735,1335,2
10.4,1.6,48,27003,2,1498,4,4.9,3995,1695,1051,4
4,0.2,38,17804,2,796,3,4.6,3445,1515,1185,0
0.9,0.4,47,17804,6,1197,4,4.85,3990,1745,1410,0
4.2,3.6,60,27003,2,1197,4,4.8,3845,1735,1335,2
0.9,2.4,45,73430,2,1197,4,4.8,3845,1735,1335,2
0.9,2.6,40,6112,1,1196,4,4.5,3675,1475,1510,0
9.7,0.2,43,4076,2,1197,4,4.8,3845,1735,1335,2
4.2,1.2,45,21622,2,796,3,4.6,3445,1515,1185,0
4.1,0.6,45,27003,2,1197,4,4.8,3995,1735,1335,2
10.7,2,39,8794,6,1493,4,5.2,4300,1790,1720,3
8.2,0.4,47,4076,2,796,3,4.6,3445,1515,1185,0
11.8,1.4,43,8794,6,1493,4,5.2,4300,1790,1720,3
11,2,40,8794,6,1197,4,4.85,3990,1745,1410,0
0.8,2.2,39,34738,2,1197,4,4.8,3845,1735,1335,2
12.1,1.2,54,7788,6,1493,4,5.2,4300,1790,1720,3
5.7,0.2,48,27003,2,796,3,4.6,3445,1515,1185,0
4.8,1.6,36,21622,2,796,3,4.6,3445,1515,1185,0
1,0.2,45,17804,6,1493,4,5.2,4300,1790,1720,3
1.5,0,53,34738,2,796,3,4.6,3445,1515,1185,0
0.3,1,42,16206,2,1498,4,4.9,3995,1695,1051,4
10.8,0.4,55,8794,2,1197,4,4.8,3845,1735,1335,2
11.1,1.2,44,8794,6,1493,4,5.2,4300,1790,1720,3
11.1,1.4,41,27003,2,1197,4,4.8,3845,1735,1335,2
1,1.6,60,8794,6,1493,4,5.2,4300,1790,1720,3
11.2,1.6,48,6108,2,1197,4,4.8,3845,1735,1335,2
11,3,39,34738,2,1498,4,4.9,3995,1695,1051,4
3.7,1,40,4076,2,796,3,4.6,3445,1515,1185,0
2,0,40,34738,2,796,3,4.6,3445,1515,1185,0
10.1,3,52,8794,2,1197,4,4.8,3845,1735,1335,2
8.3,1.8,57,7788,2,1498,4,4.9,3995,1695,1051,4
0.2,0,50,34738,2,796,3,4.6,3445,1515,1185,0
0.5,2.6,35,4076,2,1197,4,4.8,3995,1735,1335,2
11,1.4,52,7788,6,1493,4,5.2,4300,1790,1720,3
2.9,1.8,37,8794,6,1493,4,5.2,4300,1790,1720,3
6.1,1,49,8794,2,1197,4,4.8,3845,1735,1335,2
10.4,2.2,56,7788,6,1493,4,5.2,4300,1790,1720,3
1.2,1,44,4076,6,1493,4,5.2,4300,1790,1720,3
10.9,5.6,37,8794,2,1197,4,4.8,3845,1735,1335,2
10.5,0.8,53,8794,6,1493,4,5.2,4300,1790,1720,3
11.7,1,48,27003,6,1493,4,5.2,4300,1790,1720,3
11.5,2.4,49,8794,6,1493,4,5.2,4300,1790,1720,3
2.8,0.4,49,6108,2,796,3,4.6,3445,1515,1185,0
0.8,1.6,41,4076,2,1197,4,4.8,3845,1735,1335,2
6.6,0.4,39,4076,2,796,3,4.6,3445,1515,1185,0
9.4,0.4,45,3264,2,796,3,4.6,3445,1515,1185,0
12,0.2,52,8794,6,1197,4,4.85,3990,1745,1410,0
11.9,2.8,44,8794,2,1197,4,4.8,3845,1735,1335,2
11,1.4,56,7788,6,1493,4,5.2,4300,1790,1720,3
10.6,3.8,42,4076,6,1493,4,5.2,4300,1790,1720,3
5.5,2.6,40,73430,2,998,3,4.7,3655,1620,1340,2
12.1,5.2,48,5410,6,1493,4,5.2,4300,1790,1720,3
11.3,1.6,45,4076,6,1493,4,5.2,4300,1790,1720,3
12,2,45,34791,2,1197,4,4.8,3845,1735,1335,2
5.6,0.4,40,4076,2,796,3,4.6,3445,1515,1185,0
8,3.6,53,34738,6,1493,4,5.2,4300,1790,1720,3
1.4,0.6,41,4076,2,796,3,4.6,3445,1515,1185,0
8.8,1.2,35,4076,6,1493,4,5.2,4300,1790,1720,3
1.4,0.2,40,4076,2,796,3,4.6,3445,1515,1185,0
9,0,43,4076,2,796,3,4.6,3445,1515,1185,0
11.5,1.8,47,8794,6,1493,4,5.2,4300,1790,1720,3
10.2,3.6,48,27003,2,1197,4,4.8,3845,1735,1335,2
0.4,0,41,73430,2,796,3,4.6,3445,1515,1185,0
8.3,0.2,37,6112,2,796,3,4.6,3445,1515,1185,0
6.5,0.8,45,8794,2,796,3,4.6,3445,1515,1185,0
5.8,1.4,37,34738,6,1493,4,5.2,4300,1790,1720,3
12.2,1.8,49,34738,6,1493,4,5.2,4300,1790,1720,3
2.9,0.6,56,17804,6,1493,4,5.2,4300,1790,1720,3
6.9,0.8,37,5410,2,1197,4,4.8,3845,1735,1335,2
11.6,3.2,36,5410,2,1197,4,4.8,3845,1735,1335,2
1.3,0,50,73430,2,796,3,4.6,3445,1515,1185,0
10.6,4.8,45,7788,2,1199,3,5.1,3993,1811,1660,5
6.4,0.6,44,4076,2,796,3,4.6,3445,1515,1185,0
11.9,0.4,48,34738,2,1197,4,4.8,3845,1735,1335,2
11.7,3,39,4076,6,1493,4,5.2,4300,1790,1720,3
4.2,2.4,36,8794,6,1493,4,5.2,4300,1790,1720,3
2,0.4,35,4990,6,1493,4,5.2,4300,1790,1720,3
0.4,0.6,44,34791,2,796,3,4.6,3445,1515,1185,0
0.3,2,49,73430,6,1493,4,5.2,4300,1790,1720,3
2.2,0.4,36,16733,2,796,3,4.6,3445,1515,1185,0
0.5,1.8,52,8794,2,1197,4,4.8,3845,1735,1335,2
0.9,1.2,37,34738,2,1197,4,4.8,3845,1735,1335,2
3.5,0,44,4076,2,796,3,4.6,3445,1515,1185,0
2.9,0.4,41,4076,2,796,3,4.6,3445,1515,1185,0
8,0.2,45,5410,2,796,3,4.6,3445,1515,1185,0
0.8,0,47,34791,2,1197,4,4.8,3845,1735,1335,2
12.5,1,45,8794,6,1493,4,5.2,4300,1790,1720,3
5.1,0.8,45,6108,2,796,3,4.6,3445,1515,1185,0
10.7,1,48,6108,6,1493,4,5.2,4300,1790,1720,3
11.6,0.4,47,8794,1,1196,4,4.5,3675,1475,1510,0
10.3,0.2,50,5410,2,1197,4,4.8,3845,1735,1335,2
10.1,2.2,57,27003,2,1197,4,4.8,3845,1735,1335,2
12.4,0.4,52,8794,2,1497,4,5,3990,1755,1490,5
11.5,0.4,48,34738,2,796,3,4.6,3445,1515,1185,0
3.7,0.2,41,5410,6,1197,4,4.85,3990,1745,1410,0
4.8,2.6,48,8794,2,1199,3,5.1,3993,1811,1660,5
5,1,56,27003,2,1197,4,4.8,3845,1735,1335,2
3.4,2,40,6112,2,1197,4,4.8,3845,1735,1335,2
10.4,0.8,36,34738,6,1493,4,5.2,4300,1790,1720,3
12.4,1.6,48,27003,2,999,3,5,3731,1579,1155,2
12.3,2.4,36,8794,6,1493,4,5.2,4300,1790,1720,3
6.2,1.2,40,34738,2,998,3,4.7,3655,1620,1340,2
10.5,0.8,45,73430,2,796,3,4.6,3445,1515,1185,0
2.2,0.6,45,4076,2,796,3,4.6,3445,1515,1185,0
8.5,3.6,39,13051,2,796,3,4.6,3445,1515,1185,0
11.5,1.4,47,8794,2,1197,4,4.8,3995,1735,1335,2
11.7,3,38,8794,2,998,3,4.7,3655,1620,1340,2
3.1,2.2,52,6112,2,1197,4,4.8,3845,1735,1335,2
9,0.6,43,34738,6,1493,4,5.2,4300,1790,1720,3
0.7,1.4,64,4990,2,796,3,4.6,3445,1515,1185,0
4.3,0.8,48,4990,2,998,3,4.7,3655,1620,1340,2
3.2,0.2,45,5410,2,796,3,4.6,3445,1515,1185,0
12.3,1.8,42,34791,2,1197,4,4.8,3845,1735,1335,2
6,2.6,47,7788,6,1493,4,5.2,4300,1790,1720,3
10.5,1.8,52,34738,6,1493,4,5.2,4300,1790,1720,3
5.3,0.4,36,27003,1,1196,4,4.5,3675,1475,1510,0
0.4,0,47,4990,2,796,3,4.6,3445,1515,1185,0
7.6,1.6,49,34738,6,1493,4,5.2,4300,1790,1720,3
10.2,0.2,36,4076,6,1493,4,5.2,4300,1790,1720,3
6.6,0.6,52,34738,2,1197,4,4.8,3845,1735,1335,2
0.6,2.2,45,8794,6,1493,4,5.2,4300,1790,1720,3
5.2,0,53,27742,2,796,3,4.6,3445,1515,1185,0
12.5,2.8,48,21622,2,999,3,5,3731,1579,1155,2
10,3.8,37,8794,6,1493,4,5.2,4300,1790,1720,3
10.5,1.6,39,8794,2,1197,4,4.8,3845,1735,1335,2
10.5,1.6,45,7788,2,1197,4,4.8,3845,1735,1335,2
11.1,2.4,37,27003,2,1197,4,4.8,3845,1735,1335,2
2.2,0.6,40,8794,2,1197,4,4.8,3845,1735,1335,2
5.5,1.2,47,73430,6,1493,4,5.2,4300,1790,1720,3
3.8,0.2,57,7788,6,1493,4,5.2,4300,1790,1720,3
0.9,3.4,59,27003,6,1197,4,4.85,3990,1745,1410,0
2.6,0.8,49,4990,2,796,3,4.6,3445,1515,1185,0
4.2,2,35,8794,2,1498,4,4.9,3995,1695,1051,4
7.7,0.2,61,27003,2,796,3,4.6,3445,1515,1185,0
1.4,1.8,43,16206,2,796,3,4.6,3445,1515,1185,0
0.4,0,36,5410,6,1493,4,5.2,4300,1790,1720,3
2.2,3.4,47,21622,6,1493,4,5.2,4300,1790,1720,3
3,0,39,27742,2,796,3,4.6,3445,1515,1185,0
0.1,0.6,45,27003,6,1197,4,4.85,3990,1745,1410,0
0.1,0.6,37,34738,2,1197,4,4.8,3845,1735,1335,2
1.8,1.8,36,8794,2,1197,4,4.8,3995,1735,1335,2
6.3,0.6,45,13051,6,1493,4,5.2,4300,1790,1720,3
11.4,2.8,41,13051,2,998,3,4.7,3655,1620,1340,2
12.1,1,64,8794,6,1493,4,5.2,4300,1790,1720,3
8.4,1.4,35,8794,2,1498,4,4.9,3995,1695,1051,4
6,0.8,41,73430,2,1498,4,4.9,3995,1695,1051,4
3.9,0.8,37,27003,6,1493,4,5.2,4300,1790,1720,3
12.2,0.4,51,8794,6,1493,4,5.2,4300,1790,1720,3
11.8,0,45,290,2,1197,4,4.8,3845,1735,1335,2
0.4,2,46,27003,6,1493,4,5.2,4300,1790,1720,3
11.1,0.2,60,16206,2,796,3,4.6,3445,1515,1185,0
5.9,2,58,5410,6,1197,4,4.85,3990,1745,1410,0
10,0.8,43,5410,2,998,3,4.7,3655,1620,1340,2
4.6,0,35,8794,2,1497,4,5,3990,1755,1490,5
6.9,2,50,8794,6,1493,4,5.2,4300,1790,1720,3
8.4,3.2,47,8794,2,1497,4,5,3990,1755,1490,5
1.7,1.8,49,34738,2,1498,4,4.9,3995,1695,1051,4
11.9,0.4,43,7788,2,796,3,4.6,3445,1515,1185,0
12.5,1,47,8794,2,1197,4,4.8,3845,1735,1335,2
10.2,0.6,57,6108,6,1493,4,5.2,4300,1790,1720,3
4.8,0.2,50,4076,2,796,3,4.6,3445,1515,1185,0
2.6,0.6,39,4076,2,796,3,4.6,3445,1515,1185,0
8.6,2.8,36,27003,2,1197,4,4.8,3845,1735,1335,2
5,1.6,37,6112,6,1493,4,5.2,4300,1790,1720,3
11.9,2,35,8794,2,1197,4,4.8,3845,1735,1335,2
10.2,1,49,27003,6,1493,4,5.2,4300,1790,1720,3
10.9,2.6,39,8794,2,796,3,4.6,3445,1515,1185,0
0.1,0,58,8794,2,1197,4,4.8,3845,1735,1335,2
3.9,0.2,54,34738,2,796,3,4.6,3445,1515,1185,0
4.6,2.4,53,8794,2,1197,4,4.8,3845,1735,1335,2
5.6,0.2,51,4990,2,796,3,4.6,3445,1515,1185,0
8.9,3.4,36,8794,6,1197,4,4.85,3990,1745,1410,0
0.9,0.4,51,6112,2,796,3,4.6,3445,1515,1185,0
2.9,1.2,45,8794,2,998,3,4.7,3655,1620,1340,2
